Date,Open,High,Low,Close,Volume
9/6/2017,162.71,162.99,160.52,161.91,21651726
9/7/2017,162.09,162.24,160.36,161.26,21928502
9/8/2017,160.86,161.15,158.53,158.63,28611535
9/11/2017,160.5,162.05,159.89,161.5,31580798
9/12/2017,162.61,163.96,158.77,160.86,71714225
9/13/2017,159.87,159.96,157.91,159.65,44909873
9/14/2017,158.99,159.4,158.09,158.28,23763043
9/15/2017,158.47,160.97,158,159.88,49114622
9/18/2017,160.11,160.5,157.995,158.67,28270399
9/19/2017,159.51,159.77,158.44,158.73,20810632
9/20/2017,157.9,158.26,153.83,156.07,52953923
9/21/2017,155.8,155.8,152.75,153.39,37571661
9/22/2017,152.02,152.27,150.56,151.89,46645837
9/25/2017,149.99,151.83,149.16,150.55,44402622
9/26/2017,151.78,153.92,151.69,153.14,36672157
9/27/2017,153.8,154.7189,153.54,154.23,25504487
9/28/2017,153.89,154.28,152.7,153.28,22005455
9/29/2017,153.21,154.13,152,154.12,26299810
10/2/2017,154.26,154.45,152.72,153.81,18698842
10/3/2017,154.01,155.09,153.91,154.48,16230293
10/4/2017,153.63,153.86,152.46,153.48,20163753
10/5/2017,154.18,155.44,154.05,155.39,21282569
10/6/2017,154.97,155.49,154.56,155.3,17407558
10/9/2017,155.81,156.73,155.485,155.84,16272099
10/10/2017,156.055,158,155.1,155.9,15617014
10/11/2017,155.97,156.98,155.75,156.55,16905648
10/12/2017,156.35,157.37,155.7299,156,16125154
10/13/2017,156.73,157.28,156.41,156.99,16394188
10/16/2017,157.9,160,157.65,159.88,24121469
10/17/2017,159.78,160.87,159.23,160.47,18997285
10/18/2017,160.42,160.71,159.6,159.76,16374164
10/19/2017,156.75,157.08,155.02,155.98,42584366
10/20/2017,156.61,157.75,155.96,156.25,23974146
10/23/2017,156.89,157.69,155.5,156.17,21984927
10/24/2017,156.29,157.42,156.2,157.1,17757230
10/25/2017,156.91,157.55,155.27,156.41,21207098
10/26/2017,157.23,157.8295,156.78,157.41,17000469
10/27/2017,159.29,163.6,158.7,163.05,44461986
10/30/2017,163.89,168.07,163.72,166.72,44773986
10/31/2017,167.9,169.6499,166.94,169.04,36051978
11/1/2017,169.87,169.94,165.61,166.89,33637772
11/2/2017,167.64,168.5,165.28,168.11,41393373
11/3/2017,174,174.26,171.12,172.5,59427353
11/6/2017,172.365,174.99,171.72,174.25,35026606
11/7/2017,173.91,175.25,173.6,174.81,24581486
11/8/2017,174.66,176.24,174.33,176.24,24409527
11/9/2017,175.11,176.095,173.14,175.88,29482932
11/10/2017,175.11,175.38,174.27,174.67,25152700
11/13/2017,173.5,174.5,173.4,173.97,16984080
11/14/2017,173.04,173.48,171.18,171.34,24785027
11/15/2017,169.97,170.3197,168.38,169.08,29162972
11/16/2017,171.18,171.87,170.3,171.1,23637734
11/17/2017,171.04,171.39,169.64,170.15,21899544
11/20/2017,170.29,170.56,169.56,169.98,16262453
11/21/2017,170.78,173.7,170.78,173.14,25131295
11/22/2017,173.36,175,173.05,174.96,25588925
11/24/2017,175.1,175.5,174.6459,174.97,14426673
11/27/2017,175.05,175.08,173.34,174.09,20967052
11/28/2017,174.3,174.87,171.86,173.07,26441478
11/29/2017,172.63,172.92,167.16,169.48,41670510
11/30/2017,170.43,172.14,168.44,171.85,41532541
12/1/2017,169.95,171.67,168.5,171.05,39759288
12/4/2017,172.48,172.62,169.63,169.8,32559985
12/5/2017,169.06,171.52,168.4,169.64,27650933
12/6/2017,167.5,170.2047,166.46,169.01,28568300
12/7/2017,169.03,170.44,168.91,169.32,25673308
12/8/2017,170.49,171,168.82,169.37,23355231
12/11/2017,169.2,172.89,168.79,172.67,35273759
12/12/2017,172.15,172.39,171.461,171.7,19409230
12/13/2017,172.5,173.54,172,172.27,23901905
12/14/2017,172.4,173.13,171.65,172.22,20476641
12/15/2017,173.63,174.17,172.46,173.97,40171307
12/18/2017,174.88,177.2,174.86,176.42,29421131
12/19/2017,175.03,175.39,174.09,174.54,27436453
12/20/2017,174.87,175.42,173.25,174.35,23475649
12/21/2017,174.17,176.02,174.1,175.01,20949896
12/22/2017,174.68,175.424,174.5,175.01,16359444
12/26/2017,170.8,171.47,169.679,170.57,33188198
12/27/2017,170.1,170.78,169.71,170.6,21798213
12/28/2017,171,171.85,170.48,171.08,16480310
12/29/2017,170.52,170.59,169.22,169.23,26000672
1/2/2018,170.16,172.3,169.26,172.26,25555934
1/3/2018,172.53,174.55,171.96,172.23,29517900
1/4/2018,172.54,173.47,172.08,173.03,22434597
1/5/2018,173.44,175.37,173.05,175,23660018
1/8/2018,174.35,175.61,173.93,174.35,20567766
1/9/2018,174.55,175.06,173.41,174.33,21584957
1/10/2018,173.16,174.3,173,174.29,23970095
1/11/2018,174.59,175.4886,174.49,175.28,18667729
1/12/2018,176.18,177.36,175.65,177.09,25415580
1/16/2018,177.9,179.39,176.14,176.19,29599936
1/17/2018,176.15,179.25,175.07,179.1,34387136
1/18/2018,179.37,180.1,178.25,179.26,31193352
1/19/2018,178.61,179.58,177.41,178.46,32429767
1/22/2018,177.3,177.78,176.6016,177,27109541
1/23/2018,177.3,179.44,176.82,177.04,32689142
1/24/2018,177.25,177.3,173.2,174.22,51114372
1/25/2018,174.505,174.95,170.53,171.11,41528087
1/26/2018,172,172,170.06,171.51,39142861
1/29/2018,170.16,170.16,167.07,167.96,50649512
1/30/2018,165.525,167.37,164.7,166.97,46054075
1/31/2018,166.87,168.4417,166.5,167.43,32480017
2/1/2018,167.165,168.62,166.76,167.78,47231571
2/2/2018,166,166.8,160.1,160.5,86594027
2/5/2018,159.1,163.88,156,156.49,72762180
2/6/2018,154.83,163.72,154,163.03,68243731
2/7/2018,163.085,163.4,159.0685,159.54,52358204
2/8/2018,160.29,161,155.03,155.15,56390381
2/9/2018,157.07,157.89,150.24,156.41,71499574
2/12/2018,158.5,163.89,157.51,162.71,61819638
2/13/2018,161.95,164.75,161.65,164.34,32567631
2/14/2018,163.045,167.54,162.88,167.37,40644933
2/15/2018,169.79,173.09,169,172.99,51206372
2/16/2018,172.36,174.82,171.77,172.43,40176067
2/20/2018,172.05,174.26,171.42,171.85,33932378
2/21/2018,172.83,174.12,171.01,171.07,37472728
2/22/2018,171.8,173.95,171.71,172.5,31010840
2/23/2018,173.67,175.65,173.54,175.5,33812360
2/26/2018,176.35,179.39,176.21,178.97,38172285
2/27/2018,179.1,180.48,178.16,178.39,38935123
2/28/2018,179.26,180.615,178.05,178.12,37782135
3/1/2018,178.54,179.775,172.66,175,48802761
3/2/2018,172.8,176.3,172.45,176.21,38453839
3/5/2018,175.21,177.74,174.52,176.82,28406363
3/6/2018,177.91,178.25,176.13,176.67,23795179
3/7/2018,174.94,175.85,174.27,175.03,31703462
3/8/2018,175.48,177.12,175.07,176.94,23776107
3/9/2018,177.96,180,177.39,179.98,32185714
3/12/2018,180.29,182.39,180.21,181.72,32207081
3/13/2018,182.59,183.5,179.24,179.97,31692529
3/14/2018,180.32,180.52,177.81,178.44,29359877
3/15/2018,178.5,180.24,178.0701,178.65,22743958
3/16/2018,178.65,179.12,177.62,178.02,39403996
3/19/2018,177.32,177.47,173.66,175.3,33449671
3/20/2018,175.24,176.8,174.94,175.24,19650550
3/21/2018,175.04,175.09,171.26,171.27,37054949
3/22/2018,170,172.68,168.6,168.85,41489579
3/23/2018,168.39,169.92,164.94,164.94,41025084
3/26/2018,168.07,173.1,166.44,172.77,37541166
3/27/2018,173.68,175.15,166.92,168.34,40916589
3/28/2018,167.25,170.02,165.19,166.48,43728354
3/29/2018,167.805,171.75,166.9,167.78,38249455
4/2/2018,167.88,168.94,164.47,166.68,37615961
4/3/2018,167.64,168.7455,164.88,168.39,30277946
4/4/2018,164.88,172.01,164.77,171.61,34597715
4/5/2018,172.58,174.2304,172.08,172.8,26929947
4/6/2018,170.97,172.48,168.2,168.38,35003572
4/9/2018,169.88,173.09,169.845,170.05,29014717
4/10/2018,173,174,171.53,173.25,28611623
4/11/2018,172.23,173.9232,171.7,172.44,22429342
4/12/2018,173.41,175,173.04,174.14,22888185
4/13/2018,174.78,175.84,173.85,174.73,25123155
4/16/2018,175.0301,176.19,174.8301,175.82,21577221
4/17/2018,176.49,178.9365,176.41,178.24,26601346
4/18/2018,177.81,178.82,176.88,177.84,20744500
4/19/2018,174.95,175.39,172.66,172.8,34813413
4/20/2018,170.595,171.2184,165.43,165.72,65469524
4/23/2018,166.835,166.92,164.09,165.24,36519781
4/24/2018,165.67,166.33,161.2201,162.94,33673170
4/25/2018,162.62,165.42,162.41,163.65,28371967
4/26/2018,164.12,165.73,163.37,164.22,27953349
4/27/2018,164,164.33,160.63,162.32,35629102
4/30/2018,162.13,167.26,161.84,165.26,42410864
5/1/2018,166.41,169.2,165.27,169.1,53548117
5/2/2018,175.225,177.75,173.8,176.57,66541423
5/3/2018,175.88,177.5,174.4411,176.89,34064280
5/4/2018,178.25,184.25,178.17,183.83,56354772
5/7/2018,185.18,187.67,184.75,185.16,42445840
5/8/2018,184.99,186.22,183.665,186.05,28400477
5/9/2018,186.55,187.4,185.22,187.36,23203941
5/10/2018,187.74,190.37,187.65,190.04,27979989
5/11/2018,189.49,190.06,187.45,188.59,26309043
5/14/2018,189.01,189.53,187.86,188.15,20773210
5/15/2018,186.78,187.07,185.1,186.44,23693162
5/16/2018,186.07,188.46,186,188.18,19174964
5/17/2018,188,188.91,186.36,186.99,17359080
5/18/2018,187.19,187.8102,186.13,186.31,18293237
5/21/2018,188,189.27,186.9106,187.63,18398394
5/22/2018,188.375,188.88,186.78,187.16,15235329
5/23/2018,186.35,188.5,185.76,188.36,20053515
5/24/2018,188.77,188.84,186.21,188.15,23224785
5/25/2018,188.23,189.65,187.65,188.58,17456889
5/29/2018,187.6,188.75,186.87,187.9,22512657
5/30/2018,187.72,188,186.78,187.5,18688085
5/31/2018,187.22,188.23,186.14,186.87,27468415
6/1/2018,187.991,190.26,187.75,190.24,23437212
6/4/2018,191.635,193.42,191.35,191.83,26261274
6/5/2018,193.065,193.94,192.36,193.31,21558401
6/6/2018,193.63,194.08,191.92,193.98,21127619
6/7/2018,194.14,194.2,192.335,193.46,21345867
6/8/2018,191.17,192,189.77,191.7,26651199
6/11/2018,191.35,191.97,190.21,191.23,18306460
6/12/2018,191.385,192.611,191.15,192.28,16881792
6/13/2018,192.42,192.88,190.44,190.7,21626572
6/14/2018,191.55,191.57,190.22,190.8,21604514
6/15/2018,190.03,190.16,188.26,188.84,61962552
6/18/2018,187.88,189.22,187.2,188.74,18481820
6/19/2018,185.14,186.33,183.45,185.69,33566039
6/20/2018,186.35,187.2,185.73,186.5,20623324
6/21/2018,187.25,188.35,184.94,185.46,25652398
6/22/2018,186.12,186.15,184.7,184.92,27185747
6/25/2018,183.4,184.92,180.73,182.17,31651394
6/26/2018,182.99,186.53,182.54,184.43,24530516
6/27/2018,185.228,187.28,184.03,184.16,25214403
6/28/2018,184.1,186.21,183.8,185.5,17346693
6/29/2018,186.29,187.19,182.91,185.11,22597450
7/2/2018,183.82,187.3,183.42,187.18,17612113
7/3/2018,187.79,187.95,183.54,183.92,13909764
7/5/2018,185.26,186.41,184.28,185.4,16592763
7/6/2018,185.42,188.434,185.2,187.97,17474674
7/9/2018,189.5,190.68,189.3,190.58,19740573
7/10/2018,190.71,191.28,190.1801,190.35,15875755
7/11/2018,188.5,189.7799,187.61,187.88,18819021
7/12/2018,189.53,191.41,189.31,191.03,18031040
7/13/2018,191.08,191.84,190.9,191.33,12487376
7/16/2018,191.52,192.65,190.415,190.91,15030858
7/17/2018,189.75,191.87,189.2,191.45,15501546
7/18/2018,191.78,191.8,189.93,190.4,16369281
7/19/2018,189.69,192.55,189.69,191.88,20261772
7/20/2018,191.78,192.43,190.17,191.44,20363954
7/23/2018,190.68,191.96,189.56,191.61,15978214
7/24/2018,192.45,193.6601,192.05,193,18566211
7/25/2018,193.06,194.85,192.43,194.82,16658928
7/26/2018,194.61,195.96,193.61,194.21,18896667
7/27/2018,194.99,195.19,190.1,190.98,23956208
7/30/2018,191.9,192.2,189.07,189.91,21026954
7/31/2018,190.3,192.14,189.34,190.29,39413440
8/1/2018,199.13,201.76,197.31,201.5,67929016
8/2/2018,200.58,208.38,200.35,207.39,62403382
8/3/2018,207.03,208.74,205.4803,207.99,33455474
8/6/2018,208,209.25,207.07,209.07,25424187
8/7/2018,209.32,209.5,206.76,207.11,25583772
8/8/2018,206.05,207.81,204.52,207.25,22524820
8/9/2018,207.28,209.78,207.2,208.88,23489476
8/10/2018,207.36,209.1,206.67,207.53,24900152
8/13/2018,207.7,210.952,207.7,208.87,25888580
8/14/2018,210.155,210.56,208.26,209.75,20733210
8/15/2018,209.22,210.74,208.33,210.24,28803464
8/16/2018,211.75,213.8121,211.47,213.32,28499141
8/17/2018,213.44,217.95,213.16,217.58,35423222
8/20/2018,218.1,219.18,215.11,215.46,30285517
8/21/2018,216.8,217.19,214.025,215.04,26151763
8/22/2018,214.1,216.36,213.84,215.05,19013736
8/23/2018,214.65,217.05,214.6,215.49,18879935
8/24/2018,216.6,216.9,215.11,216.16,18473656
8/27/2018,217.15,218.74,216.33,217.94,20520142
8/28/2018,219.01,220.54,218.92,219.7,22775594
8/29/2018,220.15,223.49,219.41,222.98,27254154
8/30/2018,223.25,228.26,222.4,225.03,48899298
8/31/2018,226.51,228.87,226,227.63,43340143
9/4/2018,228.41,229.18,226.63,228.36,27387073
9/5/2018,228.99,229.67,225.1,226.87,33369115
9/6/2018,226.23,227.35,221.3,223.1,34286666
9/7/2018,221.85,225.37,220.71,221.3,37616010
9/10/2018,220.95,221.85,216.47,218.33,39516786
9/11/2018,218.01,224.299,216.56,223.85,35749054
9/12/2018,224.94,225,219.84,221.07,49291846
9/13/2018,223.52,228.35,222.57,226.41,41711910
9/14/2018,225.75,226.84,222.522,223.84,32100597
9/17/2018,222.15,222.95,217.27,217.88,37187315
9/18/2018,217.79,221.85,217.12,218.24,31568212
9/19/2018,218.5,219.62,215.3,218.37,27116578
9/20/2018,220.24,222.28,219.15,220.03,26590294
9/21/2018,220.78,221.36,217.29,217.66,96243548
9/24/2018,216.82,221.26,216.63,220.79,27693383
9/25/2018,219.75,222.82,219.7,222.19,24550084
9/26/2018,221,223.75,219.76,220.42,23983106
9/27/2018,223.82,226.44,223.54,224.95,30186438
9/28/2018,224.79,225.84,224.02,225.74,22926957
10/1/2018,227.95,229.42,226.35,227.26,23599774
10/2/2018,227.25,230,226.63,229.28,25047820
10/3/2018,230.05,233.47,229.78,232.07,28651227
10/4/2018,230.78,232.35,226.73,227.99,32039176
10/5/2018,227.96,228.41,220.58,224.29,33575176
10/8/2018,222.21,224.8,220.2,223.77,29660651
10/9/2018,223.64,227.27,222.2462,226.87,26891929
10/10/2018,225.46,226.35,216.05,216.36,42008196
10/11/2018,214.52,219.5,212.32,214.45,53127001
10/12/2018,220.42,222.88,216.84,222.11,40337354
10/15/2018,221.16,221.83,217.27,217.36,30781606
10/16/2018,218.93,222.99,216.7627,222.15,29181563
10/17/2018,222.3,222.64,219.34,221.19,22885302
10/18/2018,217.86,219.74,213,216.02,32579515
10/19/2018,218.06,221.26,217.43,219.31,33080889
10/22/2018,219.79,223.36,218.94,220.65,28791082
10/23/2018,215.83,223.25,214.7,222.73,38950162
10/24/2018,222.6,224.23,214.54,215.09,40923563
10/25/2018,217.71,221.38,216.75,219.8,29852618
10/26/2018,215.9,220.19,212.67,216.3,47257879
10/29/2018,219.19,219.69,206.09,212.24,45932425
10/30/2018,211.15,215.18,209.27,213.3,36658742
10/31/2018,216.88,220.45,216.62,218.86,38359479
11/1/2018,219.05,222.36,216.81,222.22,58331798
11/2/2018,209.55,213.65,205.43,207.48,91349313
11/5/2018,204.3,204.39,198.17,201.59,66164146
11/6/2018,201.92,204.72,201.69,203.77,31939211
11/7/2018,205.97,210.06,204.13,209.95,33424757
11/8/2018,209.98,210.12,206.75,208.49,25361461
11/9/2018,205.55,206.01,202.25,204.47,34364958
11/12/2018,199,199.85,193.79,194.17,51157880
11/13/2018,191.63,197.18,191.4501,192.23,46879636
11/14/2018,193.9,194.48,185.93,186.8,60803862
11/15/2018,188.39,191.97,186.9,191.41,46477007
11/16/2018,190.5,194.9695,189.46,193.53,36928131
11/19/2018,190,190.7,184.99,185.86,41921937
11/20/2018,178.37,181.47,175.51,176.98,67832035
11/21/2018,179.73,180.27,176.55,176.78,31123011
11/23/2018,174.94,176.595,172.1,172.29,23623972
11/26/2018,174.24,174.95,170.26,174.62,44997072
11/27/2018,171.51,174.77,170.88,174.24,41382277
11/28/2018,176.73,181.29,174.93,180.94,46061542
11/29/2018,182.66,182.8,177.7,179.55,41769792
11/30/2018,180.29,180.33,177.03,178.58,39530489
12/3/2018,184.46,184.94,181.21,184.82,40794741
12/4/2018,180.95,182.3899,176.27,176.69,41344113
12/6/2018,171.76,174.78,170.42,174.72,43097763
12/7/2018,173.49,174.49,168.3,168.49,42280931
12/10/2018,165,170.09,163.33,169.6,62027294
12/11/2018,171.66,171.79,167,168.63,47276065
12/12/2018,170.4,171.92,169.02,169.1,35627037
12/13/2018,170.49,172.57,169.55,170.95,31897762
12/14/2018,169,169.08,165.28,165.48,40703010
12/17/2018,165.45,168.35,162.73,163.94,44227262
12/18/2018,165.38,167.53,164.39,166.07,33840420
12/19/2018,166,167.45,159.09,160.89,49044699
12/20/2018,160.4,162.11,155.3,156.83,64772300
12/21/2018,156.86,158.16,149.63,150.73,95745920
12/24/2018,148.15,151.55,146.59,146.83,37249292
12/26/2018,148.3,157.23,146.72,157.17,58584634
12/27/2018,155.84,156.77,150.07,156.15,53117005
12/28/2018,157.5,158.52,154.55,156.23,42291347
12/31/2018,158.53,159.36,156.48,157.74,35003466
1/2/2019,154.89,158.85,154.23,157.92,37066356
1/3/2019,143.98,145.72,142,142.19,91373695
1/4/2019,144.53,148.5499,143.8,148.26,58603001
1/7/2019,148.7,148.83,145.9,147.93,54770364
1/8/2019,149.56,151.82,148.52,150.75,41026062
1/9/2019,151.29,154.53,149.63,153.31,45098881
1/10/2019,152.5,153.97,150.86,153.8,35778275
1/11/2019,152.88,153.7,151.51,152.29,27017204
1/14/2019,150.85,151.27,149.22,150,32468877
1/15/2019,150.27,153.39,150.05,153.07,28707624
1/16/2019,153.08,155.88,153,154.94,31038506
1/17/2019,154.2,157.66,153.26,155.86,29820196
1/18/2019,157.5,157.88,155.9806,156.82,33747398
1/22/2019,156.41,156.73,152.62,153.3,30390836
1/23/2019,154.15,155.14,151.7,153.92,23128770
1/24/2019,154.11,154.48,151.74,152.7,25439969
1/25/2019,155.48,158.13,154.32,157.76,33543693
1/28/2019,155.79,156.33,153.66,156.3,26189758
1/29/2019,156.25,158.13,154.11,154.68,41582339
1/30/2019,163.25,166.15,160.23,165.25,61110767
1/31/2019,166.11,169,164.56,166.44,40735850
2/1/2019,166.96,168.98,165.93,166.52,32678838
2/4/2019,167.41,171.655,167.28,171.25,31493982
2/5/2019,172.86,175.08,172.3501,174.18,36099339
2/6/2019,174.65,175.57,172.8531,174.24,28234691
2/7/2019,172.4,173.94,170.34,170.94,31758590
2/8/2019,168.99,170.66,168.42,170.41,23818606
2/11/2019,171.05,171.21,169.25,169.43,20992225
2/12/2019,170.1,171,169.7,170.89,22289660
2/13/2019,171.39,172.48,169.92,170.18,22492533
2/14/2019,169.71,171.2615,169.38,170.8,21833598
2/15/2019,171.25,171.7,169.75,170.42,24625614
2/19/2019,169.71,171.44,169.49,170.93,19268826
2/20/2019,171.19,173.32,170.99,172.03,26111462
2/21/2019,171.8,172.37,170.3,171.06,17247080
2/22/2019,171.58,173,171.38,172.97,18907829
2/25/2019,174.16,175.87,173.95,174.23,21870758
2/26/2019,173.71,175.3,173.1732,174.33,17068911
2/27/2019,173.21,175,172.73,174.87,27832500
2/28/2019,174.32,174.91,172.92,173.15,28214816
3/1/2019,174.28,175.15,172.89,174.97,25884817
3/4/2019,175.69,177.75,173.97,175.85,27448424
3/5/2019,175.94,176,174.54,175.53,19735919
3/6/2019,174.67,175.49,173.94,174.52,20832292
3/7/2019,173.87,174.44,172.02,172.5,24795166
3/8/2019,170.32,173.07,169.5,172.91,23997584
3/11/2019,175.49,179.12,175.35,178.9,32008934
3/12/2019,180,182.67,179.37,180.91,32466191
3/13/2019,182.25,183.3,180.92,181.71,31032024
3/14/2019,183.9,184.1,182.56,183.73,23579408
3/15/2019,184.85,187.33,183.74,186.12,39041265
3/18/2019,185.8,188.39,185.79,188.02,26218632
3/19/2019,188.35,188.99,185.92,186.53,31645700
3/20/2019,186.23,189.49,184.73,188.16,31034436
3/21/2019,190.02,196.33,189.81,195.09,51035993
3/22/2019,195.34,197.69,190.78,191.05,42405890
3/25/2019,191.51,191.98,186.6,188.74,43844370
3/26/2019,191.664,192.88,184.58,186.79,49798847
3/27/2019,188.75,189.76,186.55,188.47,29847108
3/28/2019,188.95,189.559,187.53,188.72,20779811
3/29/2019,189.83,190.08,188.54,189.95,23561761
4/1/2019,191.64,191.68,188.38,191.24,27858987
4/2/2019,191.09,194.46,191.05,194.02,22791540
4/3/2019,193.25,196.5,193.15,195.35,23271030
4/4/2019,194.79,196.37,193.14,195.69,19303875
4/5/2019,196.45,197.1,195.93,197,18524554
4/8/2019,196.42,200.23,196.34,200.1,25890849
4/9/2019,200.32,202.85,199.23,199.5,35767039
4/10/2019,198.68,200.74,198.18,200.62,21694194
4/11/2019,200.85,201,198.4431,198.95,20901963
4/12/2019,199.2,200.14,196.21,198.87,27762780
4/15/2019,198.58,199.85,198.01,199.23,17542846
4/16/2019,199.46,201.37,198.56,199.25,25692516
4/17/2019,199.54,203.38,198.61,203.13,29483980
4/18/2019,203.12,204.15,202.52,203.86,24195522
4/22/2019,202.83,204.94,202.34,204.53,19437945
4/23/2019,204.43,207.75,203.9,207.48,23320966
4/24/2019,207.36,208.48,207.05,207.16,17540709
4/25/2019,206.83,207.76,205.12,205.28,18548766
4/26/2019,204.9,205,202.12,204.3,18648802
4/29/2019,204.4,205.97,203.86,204.61,22202685
4/30/2019,203.06,203.4,199.11,200.67,46544289
5/1/2019,209.88,215.31,209.23,210.52,64824888
5/2/2019,209.84,212.65,208.13,209.15,31991644
5/3/2019,210.89,211.84,210.23,211.75,20889860
5/6/2019,204.29,208.84,203.5,208.48,32462506
5/7/2019,205.88,207.4175,200.825,202.86,38762998
5/8/2019,201.9,205.34,201.75,202.9,26338504
5/9/2019,200.4,201.68,196.66,200.72,34907732
5/10/2019,197.419,198.85,192.77,197.18,41209333
5/13/2019,187.71,189.48,182.85,185.72,57428248
5/14/2019,186.41,189.7,185.41,188.66,36528577
5/15/2019,186.27,191.75,186.02,190.92,26543819
5/16/2019,189.91,192.4689,188.84,190.08,33055064
5/17/2019,186.93,190.9,186.76,189,32877900
5/20/2019,183.52,184.349,180.2839,183.09,38612734
5/21/2019,185.22,188,184.7,186.6,28362748
5/22/2019,184.66,185.71,182.55,182.78,29742557
5/23/2019,179.8,180.54,177.81,179.66,36524451
5/24/2019,180.2,182.14,178.62,178.97,23711486
5/28/2019,178.92,180.59,177.91,178.23,27943231
5/29/2019,176.42,179.35,176,177.38,28478896
5/30/2019,177.95,179.23,176.67,178.3,21210823
5/31/2019,176.23,177.99,174.99,175.07,27041199
6/3/2019,175.6,177.92,170.27,173.3,40386569
6/4/2019,175.44,179.83,174.52,179.64,30956074
6/5/2019,184.28,184.99,181.14,182.54,29761727
6/6/2019,183.08,185.47,182.1489,185.22,22523211
6/7/2019,186.51,191.92,185.77,190.15,30672393
6/10/2019,191.81,195.37,191.62,192.58,26213291
6/11/2019,194.86,196,193.6,194.81,26923682
6/12/2019,193.95,195.97,193.385,194.19,18228389
6/13/2019,194.7,196.79,193.6,194.15,21888245
6/14/2019,191.545,193.5863,190.3,192.74,18741774
6/17/2019,192.9,194.96,192.17,193.89,14663494
6/18/2019,196.05,200.29,195.21,198.45,26552004
6/19/2019,199.68,199.88,197.31,197.87,21122515
6/20/2019,200.37,200.61,198.03,199.46,21902988
6/21/2019,198.8,200.85,198.15,198.78,47795010
6/24/2019,198.54,200.16,198.17,198.58,18712221
6/25/2019,198.43,199.26,195.29,195.57,21063643
6/26/2019,197.77,200.99,197.35,199.8,26062169
6/27/2019,200.29,201.57,199.57,199.74,20887907
6/28/2019,198.68,199.495,197.05,197.92,31090917
7/1/2019,203.17,204.49,200.65,201.55,27301274
7/2/2019,201.41,203.1323,201.36,202.73,16934518
7/3/2019,203.28,204.44,202.6901,204.41,11359745
7/5/2019,203.35,205.08,202.9,204.23,17256918
7/8/2019,200.81,201.4,198.41,200.02,25333443
7/9/2019,199.2,201.51,198.81,201.24,20569915
7/10/2019,201.85,203.73,201.56,203.23,17892756
7/11/2019,203.31,204.39,201.71,201.75,20177392
7/12/2019,202.45,204,202.2,203.3,17586813
7/15/2019,204.09,205.87,204,205.21,16928121
7/16/2019,204.59,206.11,203.5,204.5,16857399
7/17/2019,204.05,205.0915,203.27,203.35,14096678
7/18/2019,204,205.88,203.7,205.66,18574811
7/19/2019,205.79,206.5,202.36,202.59,20917720
7/22/2019,203.65,207.23,203.61,207.22,22216354
7/23/2019,208.46,208.91,207.29,208.84,18334380
7/24/2019,207.67,209.15,207.17,208.67,14986867
7/25/2019,208.89,209.24,206.73,207.02,13902767
7/26/2019,207.48,209.73,207.14,207.74,17627074
7/29/2019,208.46,210.64,208.44,209.68,21654489
7/30/2019,208.76,210.16,207.31,208.78,33896655
7/31/2019,216.42,221.37,211.3,213.04,69244350
8/1/2019,213.9,218.03,206.7435,208.43,54311222
8/2/2019,205.53,206.43,201.63,204.02,40847150
8/5/2019,197.99,198.649,192.58,193.34,52387541
8/6/2019,196.31,198.067,194.04,197,35819392
8/7/2019,195.41,199.56,193.82,199.04,33363472
8/8/2019,200.2,203.53,199.39,203.43,27004723
8/9/2019,201.3,202.76,199.29,200.99,24613446
8/12/2019,199.62,202.0516,199.15,200.48,22468589
8/13/2019,201.02,212.14,200.83,208.97,47535186
8/14/2019,203.16,206.44,202.5869,202.75,36538683
8/15/2019,203.46,205.14,199.67,201.74,27879916
8/16/2019,204.28,207.16,203.84,206.5,28807925
8/19/2019,210.62,212.7307,210.025,210.35,24422407
8/20/2019,210.88,213.35,210.32,210.36,26913129
8/21/2019,212.99,213.65,211.6032,212.64,21563248
8/22/2019,213.19,214.435,210.75,212.46,22257315
8/23/2019,209.43,212.051,201,202.64,46863844
8/26/2019,205.86,207.19,205.0573,206.49,26063130
8/27/2019,207.86,208.55,203.53,204.16,25896044
8/28/2019,204.1,205.72,203.32,205.53,15949732
8/29/2019,208.5,209.32,206.655,209.01,21004630
8/30/2019,210.16,210.45,207.2,208.74,21161461
9/3/2019,206.43,206.98,204.22,205.7,20053174
9/4/2019,208.39,209.48,207.32,209.19,19211820
9/5/2019,212,213.97,211.51,213.28,23939878
9/6/2019,214.05,214.42,212.51,213.26,19356432
9/9/2019,214.84,216.44,211.07,214.17,27297513
9/10/2019,213.86,216.78,211.71,216.7,31768578
9/11/2019,218.07,223.71,217.73,223.59,44257876
9/12/2019,224.8,226.42,222.86,223.085,32218891
9/13/2019,220,220.79,217.02,218.75,39760996
9/16/2019,217.73,220.13,217.56,219.9,21154486
9/17/2019,219.96,220.82,219.12,220.7,18382388
9/18/2019,221.06,222.85,219.44,222.77,25635196
9/19/2019,222.01,223.76,220.37,220.96,22180876
9/20/2019,221.38,222.56,217.473,217.73,57988486
9/23/2019,218.95,219.84,217.65,218.72,19410863
9/24/2019,221.03,222.49,217.19,217.68,31431174
9/25/2019,218.55,221.5,217.1402,221.03,22474707
9/26/2019,220,220.94,218.83,219.89,19084919
9/27/2019,220.54,220.96,217.2814,218.82,25355885
9/30/2019,220.9,224.58,220.79,223.97,26316121
